ano_agricola;uf;produto;producao_mil_t
2002/03             ;PA;SOJA                                    ;44.0
2002/03             ;PI;SOJA                                    ;308.0
2002/03             ;PR;SOJA                                    ;10971.0
2002/03             ;RO;SOJA                                    ;123.0
2002/03             ;RR;SOJA                                    ;7.0
2002/03             ;RS;SOJA                                    ;9631.0
2002/03             ;SC;SOJA                                    ;738.0
2002/03             ;SP;SOJA                                    ;1735.0
2002/03             ;TO;SOJA                                    ;378.0
2003/04             ;AM;SOJA                                    ;5.0
2003/04             ;BA;SOJA                                    ;2218.0
2003/04             ;DF;SOJA                                    ;132.0
2003/04             ;GO;SOJA                                    ;6147.0
2003/04             ;MA;SOJA                                    ;924.0
2003/04             ;MG;SOJA                                    ;2659.0
2003/04             ;MS;SOJA                                    ;3325.0
2003/04             ;MT;SOJA                                    ;15009.0
2003/04             ;PA;SOJA                                    ;95.0
2003/04             ;PI;SOJA                                    ;397.0
2003/04             ;PR;SOJA                                    ;10036.0
2003/04             ;RO;SOJA                                    ;178.0
2003/04             ;RR;SOJA                                    ;29.0
2003/04             ;RS;SOJA                                    ;5559.0
2003/04             ;SC;SOJA                                    ;657.0
2003/04             ;SP;SOJA                                    ;1815.0
2003/04             ;TO;SOJA                                    ;607.0
2004/05             ;AM;SOJA                                    ;8.0
2004/05             ;BA;SOJA                                    ;2401.0
2004/05             ;DF;SOJA                                    ;189.0
2004/05             ;GO;SOJA                                    ;6985.0
